Age_client,Age_car,Driver2,Payment_annual,Client_seniority,Retention
73,14,1,1,12.339493498,1
70,0,0,1,20.424366872,1
70,0,0,1,17.464750171,1
72,13,0,1,7.2717316906,0
72,9,0,1,8.0684462697,1
71,10,0,0,15.088295688,1
82,0,0,1,15.767282683,1
69,0,0,1,9.1416837782000009,0
74,0,0,0,22.291581109,1
68,0,0,1,9.2511978097,1
73,7,0,1,5.711156742,1
72,22,0,1,7.3210130048,1
80,0,0,1,15.753593429,1
73,7,0,1,5.4428473648,1
68,10,0,1,5.3661875428,1
67,0,0,1,12.884325804,0
78,8,0,1,6.2532511978,1
73,0,0,1,10.932238193,1
70,9,0,1,17.656399726,1
72,0,0,1,22.277891855,1
70,8,0,0,6.083504449,0
71,14,0,1,6.1108829569,1
70,14,0,0,6.984257358,1
72,15,0,1,16.566735113,1
76,22,0,1,20.219028063,1
67,0,0,0,12.073921971,0
72,2,0,1,6.4421629021,1
68,0,0,1,10.099931554,1
83,7,0,1,22.250513347,1
72,14,1,1,6.6392881588,1
72,6,0,1,8.7392197125,0
70,0,0,1,22.674880219,0
63,4,0,0,7.4962354552,1
62,23,0,1,7.8165639973,1
65,0,1,0,11.696098563,0
70,12,0,1,7.3976728268,1
68,9,0,1,10.880219028,1
65,16,0,1,6.250513347,0
67,5,0,1,16.197125257,0
64,10,0,0,6.507871321,0
68,0,0,1,13.437371663,0
76,7,0,1,7.1841204654,0
70,6,0,1,22.165639973,1
67,5,0,1,17.711156742,1
75,16,0,1,5.9822039699,1
66,21,0,1,7.1923340178,1
69,7,1,1,6.5516769336,1
72,18,0,0,6.1382614648,1
66,11,0,1,7.7508555784,0
66,7,0,1,7.3401779603,1
71,20,0,1,18.902121834,1
70,10,0,1,7.4332648871,1
64,2,0,1,6.841889117,0
63,9,0,0,14.026009582,0
65,0,0,0,9.4264202601,0
69,8,0,1,7.5044490075,1
69,10,0,1,5.4510609172,1
65,0,0,1,18.187542779,1
61,11,0,0,6.6940451745,0
68,12,0,1,16.145106092,1
69,7,0,1,6.135523614,1
67,3,0,1,7.5400410678,1
72,23,0,0,8.334017796,1
68,8,0,1,15.622176591,1
68,13,0,1,6.6338124572,1
66,6,0,1,8.5065023956,1
68,11,0,1,9.0841889117,1
67,13,1,0,13.582477755,1
68,9,0,1,17.935660507,1
65,10,0,1,10.891170431,0
65,10,0,1,8.9117043121,1
67,8,0,1,8.7474332649,1
65,7,0,0,8.8542094456,1
65,2,0,1,17.741273101,1
63,1,0,1,8.0465434634,0
65,8,0,1,7.4332648871,1
64,6,0,1,9.7193702943,0
68,0,0,1,9.5331964408,1
64,7,0,1,6.0780287474,1
64,0,1,1,14.850102669,1
69,10,0,0,6.6283367556,1
64,10,0,1,11.1321013,1
64,0,0,1,11.351129363,1
68,12,0,1,17.155373032,1
64,14,0,1,7.794661191,0
62,0,0,1,9.0841889117,0
68,10,0,0,10.195756331,1
66,17,0,1,7.8056125941,0
63,0,1,1,20.925393566,1
67,6,0,1,8.6981519507,1
66,9,0,1,8.1122518823,1
65,0,0,1,10.559890486,1
61,13,1,1,7.5947980835,0
62,9,0,1,11.134839151,1
66,7,0,1,5.8453114305,1
67,13,0,1,6.5160848734,1
64,6,0,1,6.8501026694,1
64,0,0,0,15.290896646,1
63,0,0,1,12.052019165,1
74,0,0,0,19.419575633,1
61,0,0,0,10.559890486,0
64,0,0,0,11.890485969,1
63,0,0,0,19.296372348,1
61,16,0,0,7.8247775496,0
62,10,0,0,6.0807665982,1
66,16,0,1,5.2950034223,1
62,13,0,1,15.02532512,1
62,5,1,0,6.9377138946,0
66,0,0,1,14.639288159,1
61,4,0,1,7.1540041068,0
65,6,0,1,5.1526351814,0
65,10,0,1,5.7604380561,1
62,10,0,0,15.394934976,1
60,5,0,1,8.9308692676,0
65,0,0,0,16.580424367,1
62,0,0,1,13.87816564,1
63,8,0,1,9.2402464066,1
60,5,0,1,9.87816564,0
64,9,0,1,8.4325804244,1
62,5,0,0,6.5325119781,1
59,5,1,0,8.8021902806,0
62,0,1,1,12.194387406,1
64,8,0,0,6.0260095825,1
65,0,1,1,12.410677618,1
64,17,0,0,8.9144421629,1
60,7,1,1,8.4188911704,0
60,6,0,0,6.1409993155,0
62,7,0,1,6.4668035592,1
60,0,1,1,13.040383299,1
60,19,0,0,6.0205338809,0
64,10,0,1,7.9780971937,1
64,7,0,1,14.127310062,0
63,0,0,0,12.876112252,1
59,11,0,1,14.43394935,0
64,14,0,1,5.7932922656,1
59,6,0,0,9.2977412731,0
59,3,0,1,5.9575633128,0
64,15,0,0,7.3292265572,1
64,16,0,1,19.534565366,1
63,12,1,1,7.9945242984,1
60,0,1,1,16.002737851,0
62,17,0,0,7.5865845311,1
50,9,1,1,7.2826830938,1
61,10,0,0,8.4791238877,1
64,22,0,1,11.40862423,1
64,10,0,0,18.425735797,1
60,0,0,0,12.993839836,1
62,8,1,1,5.1170431211,0
48,13,0,1,11.572895277,1
59,7,0,1,6.945927447,1
58,2,0,1,11.170431211,0
60,0,0,1,16.073921971,1
59,6,0,1,7.4195756331,1
58,18,0,1,6.2450376454,0
60,8,1,1,7.9507186858,1
63,9,0,1,27.20054757,1
57,6,0,0,6.1875427789,0
59,12,0,0,7.5318275154,1
61,16,0,0,7.1594798084,1
71,11,0,1,6.0971937029,1
57,0,1,1,8.6598220397,0
62,9,0,1,7.4743326489,1
61,13,0,1,6.4941820671,1
57,15,1,1,5.8151950719,0
59,8,0,1,5.916495551,1
59,12,0,0,16.684462697,1
58,11,1,0,6.4366872005,1
61,9,0,1,5.7713894593,1
59,7,0,0,10.576317591,0
58,0,0,1,22.995208761,1
60,9,1,1,7.6084873374,1
58,8,0,0,10.595482546,1
60,14,1,1,7.9507186858,1
61,15,0,1,6.1108829569,1
58,19,0,0,7.1759069131,1
60,0,0,1,15.712525667,1
56,3,0,0,16,0
59,8,0,0,7.9671457906,1
60,0,0,1,15.915126626,1
58,14,1,1,7.1540041068,1
59,16,0,1,8.3230663929,1
56,11,0,0,5.9493497604,1
57,12,0,1,14.453114305,1
61,8,0,0,7.0965092402,1
57,6,0,1,5.7522245038,1
56,3,1,1,7.394934976,0
57,0,0,1,9.7002053388,1
61,9,0,0,8.0328542094,1
61,9,0,0,7.1731690623,1
56,5,1,0,7.5728952772,0
57,2,0,0,8.8843258042,1
54,3,0,1,7.1457905544,0
60,15,1,1,8.4024640657,1
60,11,0,0,5.3305954825,1
60,13,1,1,7.5865845311,1
56,10,0,1,7.151266256,0
55,6,0,1,9.5715263518,0
56,9,0,0,11.863107461,1
59,9,1,1,7.2087611225,1
59,14,1,1,7.241615332,1
54,0,1,1,9.8069815195,0
54,7,0,1,5.9082819986,0
60,7,0,1,7.4551676934,1
58,0,1,1,13.837097878,1
56,0,0,1,21.051334702,1
58,0,0,0,9.0732375086,1
54,0,0,1,10.119096509,0
55,4,0,1,6.803559206,1
54,6,0,1,5.7768651608,0
57,24,1,1,7.5099247091,1
56,8,1,0,8.4599589322,1
55,6,1,1,8.8186173854,1
58,18,0,1,7.65229295,1
64,8,1,0,11.419575633,1
60,0,0,1,12.514715948,1
54,1,0,1,8.1998631075,0
58,5,0,1,6.2943189596,0
55,8,1,1,8.2354551677,0
57,10,0,0,11.055441478,1
67,15,0,1,7.1184120465,1
54,6,0,1,6.4996577687,1
60,13,0,1,11.926078029,1
57,13,0,1,6.0533880903,1
61,16,1,0,6.4257357974,1
55,6,0,1,7.9726214921,1
52,15,0,1,16.501026694,1
56,0,0,1,31.044490075,1
54,4,0,0,6.559890486,0
59,15,1,1,12.960985626,1
65,12,0,0,7.8548939083,1
63,10,0,1,7.8576317591,1
58,0,0,0,16.413415469,1
55,4,0,0,5.0568104038,1
52,8,1,1,6.4421629021,0
58,11,0,1,7.7864476386,0
58,0,1,0,18.001368925,0
56,0,0,0,13.130732375,1
53,5,1,0,6.0533880903,1
53,16,1,1,5.735797399,0
51,9,0,1,6.5626283368,0
54,8,0,0,10.006844627,1
53,6,0,1,8.1916495551,1
51,17,0,1,7.8275154004,0
55,12,1,1,7.4250513347,1
53,6,1,0,8.5284052019,1
56,14,1,1,6.083504449,1
57,15,1,1,6.1300479124,1
52,21,1,1,7.7070499658,0
66,20,0,1,5.1690622861,1
72,9,0,1,11.975359343,1
73,7,0,1,6.3107460643,1
71,15,0,1,15.674195756,1
67,5,0,1,20.183436003,0
68,7,0,0,6.0752908966,0
72,11,0,1,8,1
70,0,0,0,16.090349076,1
67,0,0,1,19.622176591,1
65,19,0,0,14.168377823,0
32,0,0,1,11.058179329,1
65,5,1,0,8.3531827515,0
64,8,0,1,5.8316221766,0
69,19,0,1,10.92128679,1
38,5,0,1,9.3744010951,0
63,0,1,1,18.981519507,0
67,9,1,1,7.4743326489,1
64,7,0,1,15.290896646,0
64,7,1,0,7.6988364134,1
69,9,0,1,7.8165639973,1
64,10,0,0,6.1957563313,0
62,4,0,1,6.7980835044,0
66,11,0,1,10.759753593,1
66,5,0,1,6.1273100616,0
74,8,0,1,5.8535249829,0
64,10,0,1,7.8001368925,1
64,0,0,1,15.586584531,1
64,12,0,1,6.3737166324,1
66,13,0,1,17.9137577,1
67,25,0,0,7.5865845311,1
67,10,0,0,15.490759754,0
62,5,1,1,7.0362765229,1
64,9,0,1,8.0082135524,0
62,0,1,1,10.98973306,1
63,13,0,1,12.158795346,1
65,8,0,1,6.1711156742,1
65,14,0,1,7.575633128,1
62,9,1,1,10.546201232,1
64,4,0,0,7.8877481177,1
62,15,0,1,6.5845311431,1
62,12,1,1,13.823408624,1
59,0,1,1,10.855578371,0
39,13,0,0,7.4825462012,1
64,9,1,0,7.627652293,1
64,0,0,1,15.080082136,1
60,14,0,1,5.9028062971,1
63,9,0,1,8.0273785079,1
59,0,0,0,12.878850103,1
59,8,0,1,24.969199179,1
59,0,0,1,13.689253936,1
60,0,0,1,11.282683094,1
58,7,0,0,6.083504449,0
61,14,0,1,5.8097193703,1
34,9,0,1,6.9979466119,1
57,6,0,0,9.826146475,0
56,4,0,0,10.636550308,0
55,3,0,1,18.590006845,0
61,12,0,0,8.4325804244,1
62,13,0,1,6.5379876797,0
56,5,0,1,7.8548939083,0
60,7,0,1,11.143052704,1
56,10,1,1,6.4093086927,0
55,6,0,1,22.669404517,1
64,0,0,1,14.904859685,1
57,10,0,1,11.419575633,1
54,7,0,1,9.5222450376,0
56,5,0,0,6.8117727584,1
55,0,1,1,15.715263518,1
55,14,0,0,7.8384668036,1
54,0,0,0,22.439425051,1
52,8,1,1,7.7973990418,0
54,19,1,1,7.2443531828,1
55,12,0,1,6.5708418891000004,1
54,5,1,0,7.7563312799,1
55,14,1,0,6.250513347,1
51,3,0,0,6.4366872005,0
51,4,0,1,5.5578370979,1
52,10,1,1,5.8617385352,1
50,0,0,1,18.584531143,0
51,8,0,0,10.513347023,1
53,9,0,0,7.4579055441,1
50,15,0,1,6.3353867214,0
53,3,0,0,5.9876796715,1
53,11,0,1,6.8583162218,1
54,1,1,0,8.6269678303,1
50,8,1,1,7.5263518138,1
49,18,1,0,7.4579055441,0
50,6,0,0,6.3655030801,1
50,16,0,0,7.819301848,1
50,8,0,1,6.6009582478,1
48,9,1,0,7.4579055441,0
50,1,0,1,8.2655715264,1
50,0,0,1,8.9418206708,1
50,2,0,1,6.7871321013,1
50,8,0,0,7.3347022587,1
50,0,0,1,8.0136892539,1
48,7,1,0,14.833675565,1
45,13,0,1,6.2368240931,1
44,11,0,0,6.0095824778,1
58,9,0,1,6.4503764545,1
72,14,1,1,8.2245037645,1
67,0,0,1,20.377823409,1
70,12,0,1,6.0670773443,1
70,10,0,1,7.6030116359,1
37,0,0,0,12.711841205,0
66,2,0,1,6.6913073238,1
69,9,0,1,7.7015742642,1
63,12,0,0,9.6372347707,1
63,0,1,1,15.263518138,0
66,1,0,0,7.0937713895,1
69,3,0,1,9.4182067077,1
63,8,0,1,11.1321013,1
62,13,0,1,13.911019849,0
63,0,0,1,13.440109514,0
66,9,0,1,9.2156057495,1
69,16,0,1,7.4496919918,1
70,10,1,1,6.3326488706,0
62,11,0,1,5.1143052704,0
62,5,1,0,7.6002737851,1
66,11,0,0,8.4928131417,1
67,11,0,0,6.3134839151,1
66,7,0,1,15.085557837,1
66,20,0,1,7.2772073922,1
65,7,0,0,6.6557152635,1
66,0,0,1,8.5859000684,1
59,8,0,1,8.4928131417,0
62,10,0,0,20.531143053,1
67,9,0,0,6.1820670773,1
33,5,0,0,7.2251882272,1
68,11,0,1,5.8288843258,1
59,0,0,1,21.437371663,0
65,16,1,1,14.318959617,1
61,6,0,1,7.5728952772,0
64,9,0,1,7.7590691307,1
63,14,0,1,7.0417522245,1
63,9,0,1,7.1704312115,1
62,9,0,0,5.0869267625,1
57,8,0,1,6.2450376454,0
61,0,0,1,10.784394251,1
63,0,0,0,12.553045859,1
57,0,1,0,9.4674880219,0
56,12,0,1,6.9158110883,0
57,6,1,0,6.0971937029,1
58,8,1,0,7.5537303217,1
65,8,0,1,7.1293634497,1
61,9,0,1,5.5030800821,1
57,7,0,0,7.5318275154,1
59,12,1,1,7.7891854894,1
55,9,0,1,6.0752908966,1
55,8,0,0,9.4757015743,1
53,6,0,0,5.9493497604,0
55,3,1,1,6.0287474333,1
54,13,1,1,6.173853525,1
55,23,1,1,7.2334017796,1
52,5,1,1,8.4161533196,0
52,17,1,0,7.0335386721,1
55,13,0,0,6.2751540041,1
50,10,1,0,5.9603011636,0
71,7,0,1,7.9206023272,1
85,13,0,1,6.9349760438,1
80,0,0,1,21.193702943,0
79,11,0,1,11.348391513,1
85,10,0,1,17.174537988,1
81,0,0,1,37.393566051,1
80,0,0,1,18.726899384,1
82,10,0,1,10.510609172,0
43,7,0,1,9.0513347023,0
56,17,0,1,6.598220397,1
85,7,0,0,6.4969199179,1
79,0,0,1,10.058863792,0
85,14,0,1,15.008898015,1
77,10,0,0,22.488706366,1
82,10,0,1,11.047227926,1
80,14,1,1,5.9794661191,1
79,5,0,1,6.0396988364,0
80,0,0,1,18.855578371,1
83,12,0,1,16.76386037,1
79,6,0,1,8.4134154689,1
81,14,0,1,6.3326488706,1
85,0,0,1,13.987679671,1
77,6,0,1,6.6776180698,0
79,20,1,1,21.587953457,0
84,24,0,1,7.1101984942,1
81,0,1,1,21.631759069,1
83,7,0,1,9.659137577,0
75,1,0,1,7.2525667351,0
81,0,0,0,16.725530459,0
79,8,0,1,6.1875427789,1
85,0,0,1,23.063655031,1
77,4,0,0,5.0376454483,1
57,0,0,1,8.4024640657,0
75,6,0,0,10.026009582,0
74,0,0,1,8.93908282,0
85,0,0,1,14.113620808,0
85,20,0,1,20.219028063,1
78,25,0,1,19.945242984,1
74,19,0,1,6.4010951403,1
80,0,0,1,20.082135524,1
85,0,0,1,18.272416153000002,1
77,16,0,1,5.6153319644,1
81,0,0,0,17.084188912,0
85,16,0,1,7.5044490075,1
85,0,0,1,13.883641342,1
76,6,0,1,7.5154004107,1
77,23,0,1,7.4524298426,1
78,9,0,0,7.6632443532,1
75,0,0,0,12.027378508,1
85,0,0,1,20.933607118,1
72,0,0,1,12.681724846,0
79,17,0,1,7.6714579055,1
77,0,0,1,11.863107461,0
80,0,0,0,13.125256674,1
77,0,0,0,15.937029432,1
73,0,0,1,9.9247091034,0
78,7,0,1,7.1868583162,1
74,6,0,1,5.2977412731,1
73,10,0,1,7.4579055441,1
72,9,0,1,5.4291581108999996,1
76,0,0,1,12.878850103,1
73,5,0,1,6.4065708419,1
75,9,0,1,11.151266256,0
85,12,0,1,6.9760438056,1
77,12,1,1,6.1765913758,1
70,0,0,0,18.926762491,0
75,8,0,1,6.8966461328,1
74,0,0,1,22.288843258,0
74,9,0,1,8.1533196441,1
75,0,0,1,22.502395619,1
75,11,0,1,7.8247775496,1
77,17,0,1,8.0438056126,1
70,0,0,1,16.495550992,0
74,8,0,1,8.0109514031,1
71,5,1,0,7.4360027379,1
72,11,0,1,6.81724846,1
72,9,0,1,9.8288843258,1
76,9,0,1,5.6427104723,1
71,3,0,1,6.083504449,1
75,0,0,1,15.271731691,1
82,17,0,1,5.6837782341,1
72,0,0,1,17.037645448,1
71,18,0,1,8.1642710472,0
69,6,1,1,7.8822724162,0
76,23,0,1,22.841889117,1
74,0,0,1,16.309377139,0
70,13,0,1,14.088980151,1
72,9,1,0,7.0910335387,1
76,13,0,1,7.4825462012,1
69,7,0,0,10.757015743,0
71,0,0,1,8.900752909,1
71,9,0,1,5.7850787132,0
68,7,0,1,5.8891170431,0
69,9,0,1,7.2334017796,1
74,13,0,1,7.4661190965,1
70,6,0,1,6.083504449,0
70,6,0,1,5.5277207392,1
73,1,0,1,6.5708418891000004,1
68,12,0,1,6.2340862423,0
73,14,0,1,8.0848733744,1
71,7,0,1,12.862422998,1
68,14,0,1,5.8370978782,1
72,8,0,1,6.6858316222,1
69,6,0,1,5.0020533881,1
69,2,0,1,6.3162217659,0
72,26,0,1,39.208761123,1
71,0,0,1,20.202600958,0
68,6,0,0,6.7871321013,1
70,0,0,0,13.434633812,1
67,7,1,0,6.0314852841,0
70,0,0,1,17.01026694,1
71,19,0,1,5.4318959617,1
67,0,0,0,16.251882272,1
68,13,0,1,6.3600273785,1
68,10,0,0,9.7303216975,1
47,5,1,1,5.9000684463,1
65,0,0,1,16.848733744,1
63,4,0,1,7.6687200548,0
64,5,0,1,15.156741958,1
68,0,0,1,16.13963039,0
67,6,0,1,6.4804928131,1
64,10,0,1,21.160848734000002,0
61,3,0,0,6.8199863107,0
61,18,0,1,7.8302532512,0
68,26,0,1,25.086926762,1
66,21,0,1,7.5482546201,1
67,17,0,1,5.9794661191,0
63,7,0,1,5.7522245038,1
66,0,1,0,14.647501711,1
60,10,1,1,8.8213552361,0
64,6,0,1,7.5920602327,0
58,7,1,0,7.5865845311,0
61,7,0,0,6.3326488706,1
61,11,1,1,7.4907597536,1
64,0,0,1,20.503764545,1
60,9,0,1,17.171800137,1
58,7,0,0,6.4750171116,0
59,8,0,0,7.2854209446,1
61,11,0,1,8.7419575633,1
57,6,0,0,10.754277892,1
62,19,0,1,16.495550992,1
53,5,1,1,6.0917180014,0
56,12,1,1,6.5817932923,1
55,10,0,1,11.728952772,1
55,0,0,1,10.50513347,1
56,12,1,1,6.1519507187,1
57,1,1,0,9.568788501,1
55,0,0,0,15.983572895,0
59,13,1,0,5.6728268309,1
54,0,0,0,11.003422313,1
58,12,0,0,10.250513347,1
53,9,0,0,6.6064339493,0
59,9,0,1,16.240930869,1
57,5,0,0,6.1108829569,1
57,7,0,1,7.5674195756,1
54,5,1,1,7.0800821355,1
57,13,0,1,23.520876112,1
52,11,1,0,7.7864476386,0
57,10,0,0,7.794661191,1
57,4,0,1,7.9917864476,1
56,16,0,0,7.4387405886,1
52,4,0,1,6.4558521561,1
51,12,0,1,8.0848733744,0
51,0,0,0,12.421629021,0
51,14,1,0,6.5434633812,1
56,0,0,0,19.143052704,1
50,4,1,0,7.8384668036,0
54,0,0,0,21.127994524000002,1
54,17,0,0,7.7864476386,1
49,6,0,0,9.0869267625,1
73,12,0,1,11.843942505,1
49,10,1,1,9.4674880219,0
54,11,1,0,9.7987679671,0
52,6,0,0,7.0088980151,1
51,12,0,0,6.7515400411,1
50,0,0,1,11.630390144,1
49,2,0,1,5.1909650924,1
53,18,0,1,21.141683778,1
68,0,0,1,22.475017112,1
46,0,0,0,16.717316906,1
46,2,1,1,5.8590006845,1
50,11,0,1,5.6755646817,1
64,1,1,1,17.084188912,0
45,0,0,0,12.03559206,0
47,10,0,1,7.3456536619,1
48,8,1,0,17.193702943,1
43,9,1,0,7.8384668036,0
49,9,0,1,5.7467488022,1
81,0,0,1,12.235455168,0
37,6,0,0,9.8562628337,0
43,0,0,1,13.659137577,0
47,13,0,0,11.561943874,1
46,6,0,1,13.453798768,1
44,9,0,0,6.2258726899,0
43,10,0,1,7.0335386721,0
46,8,0,0,6.9815195072,1
85,0,0,1,14.05065024,0
29,13,1,1,5.8151950719,0
43,13,0,1,5.7275838467,1
44,13,0,1,8.4572210815,1
40,10,0,1,15.181382615,0
46,5,0,1,6.6283367556,1
39,4,0,1,7.4058863792,0
40,0,0,0,16.136892539,0
45,26,0,1,6.2067077344,1
41,9,0,1,7.5318275154,1
41,7,0,0,5.5770020534,1
42,6,1,1,6.559890486,0
43,9,0,1,6.4394250513,1
40,0,0,0,16.752908966,0
45,11,0,1,6.674880219,1
40,10,0,1,7.5619438741,0
46,9,0,1,5.4455852156,1
43,9,1,1,7.6194387406,1
38,3,0,0,6.0232717317,0
40,5,0,0,6.0369609856,1
38,0,0,1,12.837782341,0
71,11,0,1,5.5934291581,1
42,8,0,1,5.6290212183,1
68,9,0,1,7.6714579055,1
43,4,0,1,7.022587269,1
53,7,0,0,6.0041067762,1
42,15,0,1,7.909650924,1
45,7,0,1,5.9028062971,1
40,0,0,1,10.425735797,0
36,3,0,1,7.4907597536,0
42,14,0,1,6.8720054757,1
44,1,0,0,13.297741273,1
43,13,0,0,6.8473648186,1
43,8,0,0,8.9199178645,1
40,14,0,0,7.241615332,1
34,1,1,1,6.1026694045,1
39,7,0,0,7.6824093087,1
36,0,0,1,12.073921971,1
40,9,0,1,6.0232717317,1
39,5,0,1,5.7686516085,1
40,16,0,0,6.288843258,1
39,8,0,1,10.097193703,1
42,14,0,1,6.2669404517,1
36,7,0,0,7.8904859685,1
41,21,0,1,14.809034908,1
39,8,0,1,6.2340862423,1
34,5,0,1,5.1252566735,0
41,9,0,1,5.749486653,1
41,10,0,0,6.4585900068,1
41,10,1,1,7.7289527721,1
41,19,0,1,5.4209445585,1
36,7,1,0,8.180698152,1
37,10,1,1,5.7084188912,1
36,12,0,1,6.9158110883,0
36,6,0,0,7.1649555099,0
70,0,0,1,13.585215606,1
70,7,0,1,7.5044490075,1
73,13,1,0,14.056125941,1
75,0,0,1,16.364134155,1
83,8,0,0,9.9247091034,1
73,24,1,1,8,1
68,0,0,1,21.623545517,1
74,11,0,1,6.6721423682,1
69,4,0,0,19.698836413,1
74,19,0,1,16.052019165,1
71,2,0,1,6.5845311431,1
70,0,0,0,16.095824778,0
68,0,0,1,12.807665982,1
69,14,0,1,6.083504449,0
66,14,0,1,7.9014373717,0
68,2,0,1,5.4428473648,1
68,6,0,0,6.5434633812,1
67,0,0,1,18.836413415,1
59,16,0,1,7.5099247091,0
49,3,0,0,8.1998631075,1
78,4,0,1,5.7467488022,1
80,0,0,1,19.167693361,0
82,14,0,1,7.9425051335,1
81,11,0,1,41.672826831,1
80,17,0,1,7.6769336071,1
85,19,0,1,7.2936344969,1
79,12,0,1,8.501026694,1
75,6,1,0,6.559890486,1
81,12,0,1,6.2067077344,1
79,0,0,1,20.673511294,0
79,0,0,1,17.787816564,1
85,0,0,1,12.709103354,1
82,16,0,0,11.353867214,1
75,0,0,1,28.689938398,0
80,0,0,1,17.897330595,1
75,0,0,1,11.326488706,0
85,22,0,1,21.519507187,1
85,12,1,1,5.9986310746,0
85,11,0,1,19.449691992,1
77,2,0,0,9.2073921971,1
84,8,0,1,38.707734428,1
75,11,0,1,27.633127995,1
85,0,0,1,22.819986311,1
77,0,0,1,8.3559206023,1
80,0,0,1,23.772758385,1
79,5,0,1,8.9144421629,0
74,15,0,1,6.9377138946,1
75,16,1,0,7.8932238193,1
75,0,0,1,14.855578371,1
71,6,0,1,8.9664613279,1
71,10,0,0,7.613963039,1
72,0,0,0,9.2813141684,1
75,8,0,1,6.212183436,1
74,23,1,1,7.7508555784,1
70,8,0,1,6.3189596167,1
72,10,0,1,6.7488021903,1
76,0,0,1,25.467488022,1
79,0,0,1,15.980835044,1
70,9,0,0,10.546201232,1
76,0,0,1,16.446269678,1
61,0,1,1,12.585900068,0
71,11,0,1,16.041067762,1
71,8,1,1,14.932238193,1
73,6,0,0,6.4449007529,1
73,15,0,1,7.279945243,1
79,15,0,1,6.2614647502,0
67,11,0,1,19.069130732,0
72,0,0,1,19.51266256,1
69,0,0,1,19.638603696,0
73,12,0,1,7.627652293,1
69,15,0,1,5.8370978782,1
66,4,0,0,7.4579055441,0
68,21,0,1,7.5509924709,1
71,12,1,1,6.1930184805,1
74,7,0,1,16.20807666,0
70,8,0,1,15.507186858,1
66,2,0,0,10.502395619,1
68,2,0,1,5.7221081451,1
65,0,0,1,16.755646817,0
65,5,0,0,6.8774811773,1
68,15,0,0,6.5516769336,1
68,8,0,1,7.0499657769,1
67,9,0,0,9.1389459274,1
62,11,0,1,11.594798084,1
62,0,0,1,13.45927447,0
65,7,0,0,11.030800821,1
61,0,1,0,9.9329226557,0
64,6,0,1,7.3839835729,1
67,13,0,0,16.596851472,1
66,0,0,0,12.673511294,1
66,0,0,0,13.393566051,1
65,13,0,0,13.065023956,1
60,16,0,1,20.010951403,0
65,11,0,1,10.891170431,1
31,0,0,0,8.8377823409,1
63,8,0,1,9.3880903491,1
61,3,1,0,6.2833675565,0
60,11,0,1,7.9698836413,1
72,3,0,1,7.1759069131,1
64,14,0,0,6.7707049966,0
59,7,1,1,19.252566735,0
60,10,0,1,6.4394250513,1
59,0,0,0,17.700205339,1
63,0,0,0,18.499657769,1
58,13,1,1,9.9192334018,0
58,7,0,0,9.0841889117,1
59,5,0,0,7.5345653662,1
58,0,0,1,13.897330595,0
58,0,0,0,9.5742642026,0
61,12,0,0,6.9568788501,1
59,22,0,1,8.3175906913,1
61,12,0,0,20.273785079,0
61,10,1,0,18.551676934,1
62,6,0,1,6.6283367556,1
57,0,0,0,12.421629021,0
57,8,0,0,5.7659137577,1
61,0,0,0,15.414099932,1
60,8,0,0,9.5715263518,1
59,8,1,0,6.4394250513,1
54,13,1,0,7.6057494867,1
57,12,0,1,5.2511978097,1
55,9,0,0,11.518138261,1
56,8,1,1,6.2422997947,1
59,17,0,0,6.9158110883,1
56,10,0,0,6.7351129363,1
55,9,1,1,6.6502395619,1
54,9,1,0,5.9767282683,0
52,3,1,0,7.1950718686,0
58,0,1,0,19.679671458,1
79,0,1,0,8.9281314168,0
56,10,0,0,11.112936345,1
52,0,1,0,10.767967146,0
52,6,1,0,9.4948665298,0
50,4,0,0,7.4332648871,0
54,12,0,0,21.9137577,1
52,0,0,0,14.036960986,0
57,9,0,1,7.5126625599,1
56,11,0,1,5.916495551,1
53,0,0,1,18.258726899,1
56,9,1,0,5.2375085558,0
51,5,1,1,7.9178644764,0
50,4,0,0,8.0273785079,0
50,0,0,1,9.5331964408,0
55,6,0,1,6.0013689254000004,1
50,12,0,1,9.0321697467,1
49,5,0,1,6.7898699521,1
48,12,0,1,5.7522245038,0
46,7,0,1,6.5325119781,0
66,10,0,1,9.2375085558,1
50,2,0,1,5.6372347707,0
51,1,0,0,6.0780287474,1
48,4,1,1,5.4757015743,0
51,6,0,0,5.5003422313,1
51,10,0,1,5.1143052704,1
51,12,0,1,8.8405201916,0
49,14,0,1,5.826146475,0
45,14,0,0,6.5023956194,0
45,5,0,0,8.9719370294,0
44,6,0,1,5.9383983573,1
44,7,0,0,8.8678986995,0
44,9,0,1,7.266255989,0
51,6,0,0,6.8829568789,1
45,0,0,1,15.310061602,0
47,22,0,0,9.28678987,1
46,9,0,0,18.19301848,1
42,8,0,0,5.7741273101,1
44,9,0,0,7.6714579055,1
43,14,0,1,7.1321013005,1
40,9,0,0,7.8959616701,0
40,3,0,1,6.8281998631,1
38,6,1,0,8.0109514031,1
40,12,0,0,13.796030116,1
72,0,0,1,18.439425051,1
74,0,0,1,12.407939767,1
72,3,0,1,7.4168377823,1
77,17,0,1,7.1184120465,1
71,11,1,0,8.1505817933,1
68,7,0,0,7.2470910335,0
69,0,0,1,12.76659822,1
70,5,0,1,8.8377823409,1
70,15,0,1,7.5893223819,1
70,10,0,1,8.59137577,1
66,4,0,1,6.4531143053,1
66,5,1,1,5.4428473648,0
65,4,0,1,6.4613278576,1
